Ensembl Gene ID	Ensembl Transcript ID	CDS Length
ENSG00000198300	ENST00000599577	4764
ENSG00000198300	ENST00000600833	1187
ENSG00000198300	ENST00000594389	110
ENSG00000198300	ENST00000423103	4767
ENSG00000119335	ENST00000454747	96
ENSG00000119335	ENST00000372692	873
ENSG00000119335	ENST00000409104	807
ENSG00000119335	ENST00000322030	834
ENSG00000119335	ENST00000372686	798
ENSG00000119335	ENST00000372688	801
ENSG00000130829	ENST00000370167	1155
ENSG00000130829	ENST00000433144	1067
ENSG00000130829	ENST00000342782	1155
ENSG00000262481	ENST00000573331	207
ENSG00000262481	ENST00000570600	126
ENSG00000262481	ENST00000571125	87
ENSG00000262481	ENST00000570569	207
ENSG00000225614	ENST00000565624	11862
ENSG00000225614	ENST00000437464	11778
ENSG00000132207	ENST00000345535	486
ENSG00000132207	ENST00000251303	828
ENSG00000132207	ENST00000563995	246
ENSG00000166923	ENST00000300177	555
ENSG00000166923	ENST00000560677	129
ENSG00000166923	ENST00000560830	432
ENSG00000166923	ENST00000322805	432
ENSG00000179588	ENST00000319555	3021
ENSG00000105679	ENST00000222286	1227
ENSG00000105679	ENST00000586334	135
ENSG00000105679	ENST00000585510	537
ENSG00000198946	ENST00000376884	567
ENSG00000198946	ENST00000396928	462
ENSG00000196123	ENST00000561679	951
ENSG00000196123	ENST00000568563	616
ENSG00000196123	ENST00000569349	483
ENSG00000196123	ENST00000561621	1227
ENSG00000196123	ENST00000290881	1416
ENSG00000196123	ENST00000563902	1416
ENSG00000196123	ENST00000564423	160
ENSG00000169688	ENST00000334346	186
ENSG00000169688	ENST00000562399	213
ENSG00000186897	ENST00000334221	717
ENSG00000082196	ENST00000382079	855
ENSG00000082196	ENST00000382065	960
ENSG00000082196	ENST00000231338	741
ENSG00000171956	ENST00000396057	978
ENSG00000177971	ENST00000314852	555
ENSG00000177971	ENST00000403490	555
ENSG00000178401	ENST00000549441	1026
ENSG00000178401	ENST00000395069	1026
ENSG00000248905	ENST00000334528	3591
ENSG00000248905	ENST00000561249	3966
ENSG00000248905	ENST00000559047	4260
ENSG00000248905	ENST00000559610	343
ENSG00000248905	ENST00000560317	545
ENSG00000248905	ENST00000558711	175
ENSG00000248905	ENST00000558197	1512
ENSG00000248905	ENST00000320930	1989
ENSG00000198417	ENST00000334350	186
ENSG00000198417	ENST00000568475	135
ENSG00000198417	ENST00000394501	189
ENSG00000170616	ENST00000332135	1047
ENSG00000091490	ENST00000399878	3399
ENSG00000091490	ENST00000264868	3294
ENSG00000091490	ENST00000502949	2940
ENSG00000091490	ENST00000510448	392
ENSG00000091490	ENST00000507618	393
ENSG00000091490	ENST00000514321	234
ENSG00000091490	ENST00000510880	225
ENSG00000091490	ENST00000513691	186
ENSG00000091490	ENST00000514872	107
ENSG00000259752	ENST00000557832	375
ENSG00000187325	ENST00000341864	756
ENSG00000227975	ENST00000443737	435
ENSG00000214597	ENST00000398633	708
ENSG00000214597	ENST00000531225	708
ENSG00000214597	ENST00000526263	647
ENSG00000153046	ENST00000328908	1797
ENSG00000153046	ENST00000440139	513
ENSG00000153046	ENST00000397588	1635
ENSG00000153046	ENST00000449732	1239
ENSG00000153046	ENST00000343762	1239
ENSG00000268500	ENST00000599649	1656
ENSG00000268500	ENST00000429354	1656
ENSG00000147896	ENST00000276943	624
ENSG00000017483	ENST00000376876	1419
ENSG00000017483	ENST00000376875	1266
ENSG00000017483	ENST00000440085	838
ENSG00000017483	ENST00000441948	817
ENSG00000017483	ENST00000413668	656
ENSG00000017483	ENST00000416711	574
ENSG00000017483	ENST00000429543	491
ENSG00000017483	ENST00000317669	1419
ENSG00000258543	ENST00000457089	687
ENSG00000258543	ENST00000451335	639
ENSG00000137872	ENST00000558014	3036
ENSG00000137872	ENST00000559184	66
ENSG00000137872	ENST00000560636	4
ENSG00000137872	ENST00000561133	444
ENSG00000137872	ENST00000536845	3222
ENSG00000137872	ENST00000558816	1794
ENSG00000137872	ENST00000389425	1431
ENSG00000137872	ENST00000316364	3222
ENSG00000137872	ENST00000354744	3054
ENSG00000137872	ENST00000358066	3036
ENSG00000137872	ENST00000389428	2997
ENSG00000137872	ENST00000559196	658
ENSG00000137872	ENST00000559064	163
ENSG00000137872	ENST00000560006	592
ENSG00000137872	ENST00000537942	3036
ENSG00000137872	ENST00000389433	3165
ENSG00000137872	ENST00000389432	3093
ENSG00000137872	ENST00000355997	1794
ENSG00000166788	ENST00000524803	1425
ENSG00000166788	ENST00000300013	1422
ENSG00000166788	ENST00000530436	450
ENSG00000166788	ENST00000531751	795
ENSG00000166788	ENST00000531581	1062
ENSG00000166788	ENST00000532452	401
ENSG00000166788	ENST00000529318	1431
ENSG00000166788	ENST00000530180	629
ENSG00000149090	ENST00000278360	2214
ENSG00000149090	ENST00000378880	2163
ENSG00000149090	ENST00000532848	2043
ENSG00000149090	ENST00000527605	2025
ENSG00000149090	ENST00000529303	533
ENSG00000149090	ENST00000378878	1830
ENSG00000105677	ENST00000222284	675
ENSG00000105677	ENST00000593027	96
ENSG00000105677	ENST00000392204	528
ENSG00000105677	ENST00000392205	555
ENSG00000137270	ENST00000259803	1311
ENSG00000125445	ENST00000579761	552
ENSG00000125445	ENST00000245539	729
ENSG00000125445	ENST00000579002	816
ENSG00000125445	ENST00000583407	87
ENSG00000125445	ENST00000581993	517
ENSG00000125445	ENST00000584678	470
ENSG00000240433	ENST00000480515	606
ENSG00000095739	ENST00000375533	783
ENSG00000254415	ENST00000360844	1191
ENSG00000155282	ENST00000417488	778
ENSG00000155282	ENST00000456982	515
ENSG00000206465	ENST00000383539	237
ENSG00000169903	ENST00000305354	609
ENSG00000169903	ENST00000465758	243
ENSG00000130787	ENST00000253083	3207
ENSG00000130787	ENST00000535012	593
ENSG00000177685	ENST00000528315	104
ENSG00000177685	ENST00000533803	243
ENSG00000177685	ENST00000527089	264
ENSG00000177685	ENST00000530183	159
ENSG00000177685	ENST00000528542	885
ENSG00000177685	ENST00000525077	1200
ENSG00000177685	ENST00000450448	885
ENSG00000188818	ENST00000283441	1239
ENSG00000188818	ENST00000507800	666
ENSG00000188818	ENST00000511193	154
ENSG00000188818	ENST00000511539	429
ENSG00000188818	ENST00000424784	1239
ENSG00000173548	ENST00000308527	1725
ENSG00000173548	ENST00000569152	850
ENSG00000132254	ENST00000254584	1026
ENSG00000132254	ENST00000396777	1026
ENSG00000132254	ENST00000531037	480
ENSG00000132254	ENST00000525235	609
ENSG00000132254	ENST00000423813	912
ENSG00000132254	ENST00000445086	771
ENSG00000152256	ENST00000443353	463
ENSG00000152256	ENST00000436490	189
ENSG00000152256	ENST00000282077	1311
ENSG00000152256	ENST00000392571	1371
ENSG00000152256	ENST00000410055	1311
ENSG00000152256	ENST00000431718	495
ENSG00000152256	ENST00000416991	687
ENSG00000152256	ENST00000439519	463
ENSG00000152256	ENST00000543905	1083
ENSG00000152256	ENST00000544863	846
ENSG00000105509	ENST00000601714	1758
ENSG00000105509	ENST00000222115	1737
ENSG00000105509	ENST00000540069	1734
ENSG00000105509	ENST00000601667	411
ENSG00000105509	ENST00000594621	645
ENSG00000173198	ENST00000373304	1014
ENSG00000228883	ENST00000418117	453
ENSG00000228883	ENST00000449871	677
ENSG00000228883	ENST00000548179	447
ENSG00000184661	ENST00000330560	3072
ENSG00000184661	ENST00000380665	3027
ENSG00000125457	ENST00000325102	669
ENSG00000125457	ENST00000245551	771
ENSG00000125457	ENST00000579297	792
ENSG00000125457	ENST00000577542	792
ENSG00000125457	ENST00000580571	513
ENSG00000125457	ENST00000579119	756
ENSG00000125457	ENST00000578305	126
ENSG00000125457	ENST00000580717	614
ENSG00000125457	ENST00000579612	509
ENSG00000125457	ENST00000579194	466
ENSG00000125457	ENST00000581777	270
ENSG00000131979	ENST00000543643	702
ENSG00000131979	ENST00000491895	753
ENSG00000131979	ENST00000536224	642
ENSG00000131979	ENST00000395514	753
ENSG00000179300	ENST00000321110	1428
ENSG00000018408	ENST00000465804	1203
ENSG00000018408	ENST00000360632	1203
ENSG00000018408	ENST00000467467	1203
ENSG00000018408	ENST00000471586	128
ENSG00000018408	ENST00000494754	89
ENSG00000018408	ENST00000472417	741
ENSG00000018408	ENST00000479238	568
ENSG00000018408	ENST00000485352	416
ENSG00000018408	ENST00000475579	329
ENSG00000018408	ENST00000460517	63
ENSG00000167378	ENST00000602269	1872
ENSG00000167378	ENST00000598324	408
ENSG00000167378	ENST00000422989	1872
ENSG00000147145	ENST00000373301	1113
ENSG00000147145	ENST00000435339	1113
ENSG00000156564	ENST00000338305	2370
ENSG00000171051	ENST00000595042	1053
ENSG00000171051	ENST00000304748	1053
ENSG00000171051	ENST00000600815	575
ENSG00000171051	ENST00000594900	119
ENSG00000020633	ENST00000308873	1248
ENSG00000020633	ENST00000338888	1290
ENSG00000020633	ENST00000399916	1290
ENSG00000020633	ENST00000540420	969
ENSG00000078589	ENST00000171757	1020
ENSG00000078589	ENST00000544091	1020
ENSG00000124602	ENST00000373164	1557
ENSG00000124602	ENST00000244565	1557
ENSG00000124444	ENST00000391965	513
ENSG00000124444	ENST00000525771	513
ENSG00000124444	ENST00000533118	513
ENSG00000124444	ENST00000528387	513
ENSG00000124444	ENST00000529930	513
ENSG00000124444	ENST00000336564	513
ENSG00000109586	ENST00000265000	1974
ENSG00000109586	ENST00000512285	1152
ENSG00000109586	ENST00000505308	1364
ENSG00000109586	ENST00000503213	598
ENSG00000229284	ENST00000414703	1524
ENSG00000229284	ENST00000547331	1554
ENSG00000147138	ENST00000276077	1002
ENSG00000214324	ENST00000398112	729
ENSG00000130511	ENST00000348495	1092
ENSG00000130511	ENST00000270061	1158
ENSG00000130511	ENST00000601614	162
ENSG00000078596	ENST00000373298	792
ENSG00000078596	ENST00000434584	660
ENSG00000182732	ENST00000553525	1473
ENSG00000182732	ENST00000555571	1419
ENSG00000182732	ENST00000553530	1419
ENSG00000182732	ENST00000554474	1398
ENSG00000182732	ENST00000556437	1473
ENSG00000182732	ENST00000355512	1383
ENSG00000182732	ENST00000404301	1443
ENSG00000182732	ENST00000406236	1428
ENSG00000182732	ENST00000407322	1434
ENSG00000182732	ENST00000434263	1620
ENSG00000182732	ENST00000554782	1041
ENSG00000182732	ENST00000402788	1419
ENSG00000182732	ENST00000343854	1362
ENSG00000163870	ENST00000450633	1122
ENSG00000163870	ENST00000296210	882
ENSG00000163870	ENST00000355552	1122
ENSG00000163870	ENST00000393400	720
ENSG00000163870	ENST00000483868	678
ENSG00000163870	ENST00000489960	1122
ENSG00000163870	ENST00000490290	611
ENSG00000163870	ENST00000469111	609
ENSG00000163870	ENST00000490643	499
ENSG00000163870	ENST00000462228	125
ENSG00000008323	ENST00000011684	2373
ENSG00000008323	ENST00000536531	1488
ENSG00000008323	ENST00000396988	2373
ENSG00000008323	ENST00000449001	2277
ENSG00000008323	ENST00000304581	963
ENSG00000257861	ENST00000547266	318
ENSG00000206463	ENST00000383535	1881
ENSG00000206463	ENST00000551904	1701
ENSG00000105675	ENST00000262623	3108
ENSG00000105675	ENST00000592767	380
ENSG00000258208	ENST00000547788	279
ENSG00000053328	ENST00000338882	1101
ENSG00000255913	ENST00000544597	99
ENSG00000258191	ENST00000546879	96
ENSG00000145779	ENST00000274456	567
ENSG00000145779	ENST00000388882	204
ENSG00000145779	ENST00000513374	633
ENSG00000145779	ENST00000504771	597
ENSG00000145779	ENST00000503646	597
ENSG00000145779	ENST00000504642	603
ENSG00000145779	ENST00000415806	120
ENSG00000257685	ENST00000551342	270
ENSG00000204793	ENST00000377473	1254
ENSG00000110900	ENST00000545802	126
ENSG00000110900	ENST00000546076	762
ENSG00000110900	ENST00000535215	549
ENSG00000110900	ENST00000261177	762
ENSG00000110900	ENST00000544427	732
ENSG00000224552	ENST00000429735	1806
ENSG00000224552	ENST00000414591	791
ENSG00000224552	ENST00000546528	1677
ENSG00000224552	ENST00000552042	1578
ENSG00000224552	ENST00000551084	438
ENSG00000125144	ENST00000444837	186
ENSG00000125144	ENST00000569500	120
ENSG00000125144	ENST00000379811	189
ENSG00000125144	ENST00000568675	207
ENSG00000120949	ENST00000263932	1788
ENSG00000120949	ENST00000514649	168
ENSG00000120949	ENST00000413146	399
ENSG00000120949	ENST00000417814	1452
ENSG00000070759	ENST00000372084	1629
ENSG00000070759	ENST00000372086	1716
ENSG00000070759	ENST00000341771	1629
ENSG00000070759	ENST00000538496	1467
ENSG00000070759	ENST00000451835	381
ENSG00000172232	ENST00000233997	756
ENSG00000147894	ENST00000380003	1446
ENSG00000147894	ENST00000379997	669
ENSG00000147894	ENST00000379995	669
ENSG00000123352	ENST00000550997	295
ENSG00000123352	ENST00000549538	200
ENSG00000123352	ENST00000548654	25
ENSG00000123352	ENST00000550643	104
ENSG00000123352	ENST00000549412	888
ENSG00000123352	ENST00000548710	202
ENSG00000123352	ENST00000549179	16
ENSG00000123352	ENST00000548377	25
ENSG00000123352	ENST00000549298	109
ENSG00000123352	ENST00000553127	1638
ENSG00000123352	ENST00000321898	1638
ENSG00000123352	ENST00000551540	224
ENSG00000123352	ENST00000552918	1638
ENSG00000123352	ENST00000548777	99
ENSG00000123352	ENST00000547865	228
ENSG00000123352	ENST00000552171	31
ENSG00000123352	ENST00000549045	192
ENSG00000121848	ENST00000369291	915
ENSG00000121848	ENST00000539368	168
ENSG00000121848	ENST00000542738	143
ENSG00000100380	ENST00000216218	1110
ENSG00000100380	ENST00000455824	117
ENSG00000100380	ENST00000413424	439
ENSG00000100380	ENST00000411695	487
ENSG00000173546	ENST00000308508	6969
ENSG00000221818	ENST00000520164	1728
ENSG00000221818	ENST00000408929	1284
ENSG00000221818	ENST00000535548	795
ENSG00000127954	ENST00000380079	1380
ENSG00000127954	ENST00000301959	852
ENSG00000127954	ENST00000414498	1020
ENSG00000117614	ENST00000236273	732
ENSG00000117614	ENST00000354361	606
ENSG00000188279	ENST00000342763	270
ENSG00000178776	ENST00000318315	264
ENSG00000178776	ENST00000515291	219
ENSG00000175567	ENST00000310473	930
ENSG00000175567	ENST00000536983	678
ENSG00000175567	ENST00000544615	849
ENSG00000175567	ENST00000545212	389
ENSG00000175567	ENST00000539764	98
ENSG00000164104	ENST00000296503	630
ENSG00000164104	ENST00000446922	630
ENSG00000164104	ENST00000438704	630
ENSG00000164104	ENST00000506267	403
ENSG00000092445	ENST00000559066	2538
ENSG00000092445	ENST00000263798	2673
ENSG00000092445	ENST00000559815	365
ENSG00000092445	ENST00000568343	856
ENSG00000092445	ENST00000559851	66
ENSG00000204790	ENST00000416428	280
ENSG00000204790	ENST00000377457	1188
ENSG00000204790	ENST00000377449	1080
ENSG00000204790	ENST00000377445	729
ENSG00000204790	ENST00000377441	342
ENSG00000204790	ENST00000377439	249
ENSG00000204790	ENST00000382399	1128
ENSG00000130822	ENST00000340888	1032
ENSG00000130822	ENST00000370150	1032
ENSG00000130822	ENST00000438984	244
ENSG00000130822	ENST00000370142	1101
ENSG00000130822	ENST00000370145	1083
ENSG00000130822	ENST00000447676	1281
ENSG00000130822	ENST00000439087	678
ENSG00000130822	ENST00000433470	300
ENSG00000130822	ENST00000422811	673
ENSG00000130822	ENST00000411968	249
ENSG00000130822	ENST00000419804	128
ENSG00000130822	ENST00000458354	128
ENSG00000130822	ENST00000418241	284
ENSG00000130822	ENST00000434652	259
ENSG00000130822	ENST00000425526	128
ENSG00000130822	ENST00000423545	128
ENSG00000130822	ENST00000393831	1101
ENSG00000116127	ENST00000409009	12378
ENSG00000116127	ENST00000264448	12504
ENSG00000116127	ENST00000423048	3072
ENSG00000116127	ENST00000377715	7686
ENSG00000170324	ENST00000474573	786
ENSG00000170324	ENST00000374201	3930
ENSG00000170324	ENST00000305531	3855
ENSG00000170324	ENST00000407470	3834
ENSG00000013573	ENST00000542838	2721
ENSG00000013573	ENST00000542129	915
ENSG00000013573	ENST00000228264	2643
ENSG00000013573	ENST00000438391	907
ENSG00000013573	ENST00000435753	867
ENSG00000013573	ENST00000540935	867
ENSG00000013573	ENST00000539049	894
ENSG00000013573	ENST00000415475	674
ENSG00000013573	ENST00000545668	2913
ENSG00000013573	ENST00000350437	2571
ENSG00000013573	ENST00000543756	237
ENSG00000013573	ENST00000542244	516
ENSG00000013573	ENST00000535317	575
ENSG00000013573	ENST00000538345	96
ENSG00000013573	ENST00000545115	230
ENSG00000013573	ENST00000539702	518
ENSG00000013573	ENST00000407793	2913
ENSG00000013573	ENST00000251758	867
ENSG00000185803	ENST00000524541	208
ENSG00000185803	ENST00000530047	1338
ENSG00000185803	ENST00000527078	1338
ENSG00000185803	ENST00000526338	511
ENSG00000185803	ENST00000402965	1338
ENSG00000185803	ENST00000534725	517
ENSG00000185803	ENST00000532887	1338
ENSG00000185803	ENST00000329994	1338
ENSG00000185803	ENST00000526779	264
ENSG00000185803	ENST00000526752	336
ENSG00000185803	ENST00000540505	1074
ENSG00000133710	ENST00000521206	206
ENSG00000133710	ENST00000398454	2751
ENSG00000133710	ENST00000359874	3285
ENSG00000133710	ENST00000476697	606
ENSG00000133710	ENST00000508733	2609
ENSG00000133710	ENST00000256084	3195
ENSG00000117281	ENST00000369288	546
ENSG00000117281	ENST00000369290	378
ENSG00000117281	ENST00000235933	546
ENSG00000117281	ENST00000401557	546
ENSG00000133835	ENST00000256216	2211
ENSG00000133835	ENST00000515320	2157
ENSG00000133835	ENST00000442060	1503
ENSG00000133835	ENST00000510025	2139
ENSG00000133835	ENST00000504811	2286
ENSG00000133835	ENST00000414835	1791
ENSG00000133835	ENST00000513628	1800
ENSG00000133835	ENST00000509514	1425
ENSG00000121104	ENST00000240364	1362
ENSG00000121104	ENST00000513602	546
ENSG00000121104	ENST00000503573	168
ENSG00000121104	ENST00000511743	691
ENSG00000121104	ENST00000506156	670
ENSG00000226763	ENST00000526798	2193
ENSG00000226763	ENST00000417606	2148
ENSG00000164105	ENST00000296504	663
ENSG00000108671	ENST00000261712	1269
ENSG00000108671	ENST00000578213	137
ENSG00000108671	ENST00000457654	1269
ENSG00000108671	ENST00000579451	563
ENSG00000108671	ENST00000580904	16
ENSG00000108671	ENST00000584340	271
ENSG00000266967	ENST00000591096	283
ENSG00000266967	ENST00000441280	794
ENSG00000266967	ENST00000450475	255
ENSG00000266967	ENST00000430739	420
ENSG00000266967	ENST00000591910	239
ENSG00000266967	ENST00000436545	297
ENSG00000174827	ENST00000443667	793
ENSG00000174827	ENST00000344770	1560
ENSG00000174827	ENST00000417171	1560
ENSG00000174827	ENST00000451928	1227
ENSG00000269610	ENST00000602026	411
ENSG00000131116	ENST00000300811	567
ENSG00000131116	ENST00000598676	655
ENSG00000205036	ENST00000378416	444
ENSG00000164106	ENST00000296506	297
ENSG00000164106	ENST00000512188	279
ENSG00000171049	ENST00000600258	265
ENSG00000171049	ENST00000340023	1056
ENSG00000171049	ENST00000599326	410
ENSG00000171049	ENST00000598953	1056
ENSG00000171049	ENST00000598776	1056
ENSG00000171049	ENST00000600722	374
ENSG00000132563	ENST00000378339	765
ENSG00000132563	ENST00000254901	759
ENSG00000132563	ENST00000506158	645
ENSG00000132563	ENST00000507511	123
ENSG00000132563	ENST00000512126	572
ENSG00000158545	ENST00000301011	2862
ENSG00000158545	ENST00000452588	2934
ENSG00000158545	ENST00000569435	591
ENSG00000158545	ENST00000567085	712
ENSG00000158545	ENST00000564341	228
ENSG00000158545	ENST00000565583	591
ENSG00000105767	ENST00000222374	1167
ENSG00000164107	ENST00000503024	277
ENSG00000164107	ENST00000359562	654
ENSG00000198838	ENST00000415757	14598
ENSG00000198838	ENST00000389232	14613
ENSG00000187474	ENST00000339223	1062
ENSG00000187474	ENST00000595991	1062
ENSG00000124596	ENST00000482853	232
ENSG00000124596	ENST00000479950	459
ENSG00000124596	ENST00000463088	459
ENSG00000124596	ENST00000373154	261
ENSG00000124596	ENST00000424266	459
ENSG00000124596	ENST00000480585	261
ENSG00000124596	ENST00000482515	234
ENSG00000124596	ENST00000464633	234
ENSG00000124596	ENST00000468811	459
ENSG00000124596	ENST00000486443	342
